"itemid","clock","num","value_min","value_avg","value_max"
"26690","1646758800","60","0.0062","0.0380","0.1262"
"26690","1646762400","60","0.0100","0.0412","0.1100"
"26690","1646766000","60","0.0075","0.0347","0.0950"
"26690","1646769600","60","0.0050","0.0379","0.2062"
"26690","1646773200","60","0.0062","0.0271","0.0775"
"26690","1646776800","60","0.0050","0.0254","0.0862"
"26690","1646780400","60","0.0062","0.0518","0.1400"
"26690","1646784000","60","0.0250","0.0842","0.1725"
"26690","1646787600","60","0.0238","0.0982","0.2575"
"26690","1646791200","60","0.0238","0.1102","0.2350"
"26690","1646794800","60","0.0462","0.1430","0.2325"
"26690","1646798400","60","0.0725","0.1812","0.3962"
"26690","1646802000","60","0.1388","0.3080","0.6250"
"26690","1646805600","60","0.2938","0.4692","0.8812"
"26690","1646809200","60","0.1900","0.4358","1.1350"
"26690","1646812800","60","0.2938","0.5259","1.1475"
"26690","1646816400","60","0.1800","0.3565","0.6412"
"26690","1646820000","60","0.1975","0.4150","0.7550"
"26690","1646823600","60","0.2100","0.3968","0.6412"
"26690","1646827200","60","0.1512","0.3635","1.2763"
"26690","1646830800","60","0.1025","0.3189","0.8125"
"26690","1646834400","60","0.0275","0.1873","1.0337"
"26690","1646838000","60","0.0213","0.1149","0.6238"
"26690","1646841600","60","0.0250","0.0762","0.1562"
"26690","1646845200","60","0.0162","0.0619","0.2412"
"26690","1646848800","60","0.0150","0.0479","0.1025"
"26690","1646852400","60","0.0138","0.1337","0.3762"
"26690","1646856000","60","0.0675","0.1645","0.2900"
"26690","1646859600","60","0.0712","0.1427","0.2088"
"26690","1646863200","60","0.0800","0.1509","0.2738"
"26690","1646866800","60","0.0838","0.1693","0.2562"
"26690","1646870400","60","0.1150","0.2018","0.3113"
"26690","1646874000","60","0.1425","0.2275","0.3650"
"26690","1646877600","60","0.1250","0.2341","0.3912"
"26690","1646881200","60","0.1488","0.6583","2.2525"
"26690","1646884800","60","0.0588","0.3005","1.3987"
"26690","1646888400","60","0.0725","0.2436","0.4038"
"26690","1646892000","60","0.2062","0.3342","0.6088"
"26690","1646895600","60","0.1412","0.3241","0.7262"
"26690","1646899200","60","0.0800","0.2049","0.5838"
"26690","1646902800","60","0.0388","0.1396","0.3113"
"26690","1646906400","60","0.0588","0.1983","0.9338"
"26690","1646910000","60","0.0675","0.1900","0.4150"
"26690","1646913600","60","0.0825","0.2401","0.4800"
"26690","1646917200","60","0.0662","0.2048","0.5875"
"26690","1646920800","60","0.0250","0.0888","0.2275"
"26690","1646924400","60","0.0062","0.0399","0.1475"
"26690","1646928000","60","0.0050","0.0373","0.0988"
"26690","1646931600","60","0.0112","0.0443","0.1938"
"26690","1646935200","60","0.0100","0.0364","0.1188"
"26690","1646938800","60","0.0062","0.0296","0.0800"
"26690","1646942400","60","0.0050","0.0314","0.0688"
"26690","1646946000","60","0.0100","0.0253","0.0975"
"26690","1646949600","60","0.0038","0.0262","0.0800"
"26690","1646953200","60","0.0075","0.0323","0.1312"
"26690","1646956800","60","0.0162","0.0676","0.1350"
"26690","1646960400","60","0.0250","0.0866","0.1900"
"26690","1646964000","60","0.0188","0.0847","0.5062"
"26690","1646967600","60","0.0038","0.0735","1.1487"
"26690","1646971200","60","0.0025","0.0181","0.0438"
"26690","1646974800","60","0.0012","0.0158","0.0475"
"26690","1646978400","60","0.0012","0.0158","0.0538"
"26690","1646982000","60","0.0012","0.0226","0.0800"
"26690","1646985600","60","0.0038","0.0226","0.0800"
"26690","1646989200","60","0.0025","0.0230","0.0650"
"26690","1646992800","60","0.0038","0.0214","0.0638"
"26690","1646996400","60","0.0062","0.0222","0.0538"
"26690","1647000000","60","0.0075","0.1155","0.8012"
"26690","1647003600","60","0.0213","0.1124","0.2562"
"26690","1647007200","60","0.0150","0.0656","0.2537"
"26690","1647010800","60","0.0112","0.0398","0.1038"
"26690","1647014400","60","0.0112","0.0461","0.1162"
"26690","1647018000","60","0.0125","0.0379","0.0862"
"26690","1647021600","60","0.0062","0.0330","0.0725"
"26690","1647025200","60","0.0100","0.0351","0.0800"
"26690","1647028800","60","0.0050","0.0284","0.0562"
"26690","1647032400","60","0.0038","0.0224","0.0575"
"26690","1647036000","60","0.0012","0.0211","0.0525"
"26690","1647039600","60","0.0038","0.0211","0.0688"
"26690","1647043200","60","0.0012","0.0219","0.0662"
"26690","1647046800","60","0.0025","0.0186","0.0525"
"26690","1647050400","60","0.0025","0.0231","0.0950"
"26690","1647054000","60","0.0012","0.0239","0.0675"
"26690","1647057600","60","0.0025","0.0219","0.0900"
"26690","1647061200","60","0.0025","0.0331","0.1125"
"26690","1647064800","60","0.0038","0.0371","0.1225"
"26690","1647068400","60","0.0050","0.0257","0.0762"
"26690","1647072000","60","0.0025","0.0265","0.0638"
"26690","1647075600","60","0.0050","0.0294","0.0888"
"26690","1647079200","60","0.0038","0.0292","0.0775"
"26690","1647082800","60","0.0075","0.0363","0.1000"
"26690","1647086400","60","0.0075","0.0311","0.0988"
"26690","1647090000","60","0.0100","0.0398","0.1525"
"26690","1647093600","60","0.0100","0.0374","0.1212"
"26690","1647097200","60","0.0050","0.0282","0.0975"
"26690","1647100800","60","0.0125","0.0407","0.1013"
"26690","1647104400","60","0.0088","0.0303","0.0725"
"26690","1647108000","60","0.0075","0.0282","0.0700"
"26690","1647111600","60","0.0075","0.0271","0.0638"
"26690","1647115200","60","0.0075","0.0288","0.0738"
"26690","1647118800","60","0.0075","0.0248","0.0512"
"26690","1647122400","60","0.0025","0.0213","0.0712"
"26690","1647126000","60","0.0038","0.0221","0.0962"
"26690","1647129600","60","0.0050","0.0240","0.0662"
"26690","1647133200","60","0.0050","0.0218","0.0600"
"26690","1647136800","60","0.0025","0.0188","0.0688"
"26690","1647140400","60","0.0012","0.0204","0.0662"
"26690","1647144000","60","0.0038","0.0288","0.1000"
"26690","1647147600","60","0.0025","0.0273","0.0825"
"26690","1647151200","60","0.0038","0.0284","0.0825"
"26690","1647154800","60","0.0050","0.0375","0.1562"
"26690","1647158400","60","0.0088","0.0298","0.0825"
"26690","1647162000","60","0.0050","0.0296","0.1550"
"26690","1647165600","60","0.0038","0.0766","0.4925"
"26690","1647169200","60","0.0062","0.0344","0.1200"
"26690","1647172800","60","0.0150","0.0470","0.1725"
"26690","1647176400","60","0.0075","0.0344","0.0662"
"26690","1647180000","60","0.0038","0.0307","0.0962"
"26690","1647183600","60","0.0088","0.0311","0.0875"
"26690","1647187200","60","0.0075","0.0363","0.2400"
"26690","1647190800","60","0.0112","0.0355","0.0762"
"26690","1647194400","60","0.0100","0.0304","0.0975"
"26690","1647198000","60","0.0062","0.0281","0.0900"
"26690","1647201600","60","0.0038","0.0268","0.0800"
"26690","1647205200","60","0.0038","0.0241","0.0800"
"26690","1647208800","60","0.0000","0.0183","0.0412"
"26690","1647212400","60","0.0112","0.0393","0.1388"
"26690","1647216000","60","0.0162","0.0708","0.2275"
"26690","1647219600","60","0.0188","0.0704","0.1838"
"26690","1647223200","60","0.0175","0.0796","0.2112"
"26690","1647226800","60","0.0400","0.1281","0.3525"
"26690","1647230400","60","0.0338","0.1251","0.2825"
"26690","1647234000","60","0.1075","0.2535","0.6412"
"26690","1647237600","60","0.1425","0.2805","0.4962"
"26690","1647241200","60","0.1675","0.2759","0.4175"
"26690","1647244800","60","0.1112","0.4224","0.9338"
"26690","1647248400","60","0.0662","0.2106","0.8912"
"26690","1647252000","60","0.0875","0.2172","0.4862"
"26690","1647255600","60","0.0675","0.2042","0.6488"
"26690","1647259200","60","0.0600","0.2059","0.4912"
"26690","1647262800","60","0.0738","0.1543","0.2450"
"26690","1647266400","60","0.0262","0.0806","0.1588"
"26690","1647270000","60","0.0100","0.0526","0.1662"
"26690","1647273600","60","0.0112","0.0535","0.1562"
"26690","1647277200","60","0.0100","0.0394","0.1775"
"26690","1647280800","60","0.0050","0.0357","0.1488"
"26690","1647284400","60","0.0075","0.0352","0.1013"
"26690","1647288000","60","0.0112","0.0353","0.0762"
"26690","1647291600","60","0.0038","0.0286","0.0712"
"26690","1647295200","60","0.0088","0.0317","0.0925"
"26690","1647298800","60","0.0112","0.0371","0.0925"
"26690","1647302400","60","0.0188","0.0539","0.1338"
"26690","1647306000","60","0.0262","0.0764","0.1962"
"26690","1647309600","60","0.0262","0.1001","0.3025"
"26690","1647313200","60","0.0375","0.0926","0.1725"
"26690","1647316800","60","0.0562","0.1514","0.3825"
"26690","1647320400","60","0.0925","0.2734","0.6125"
"26690","1647324000","60","0.0025","0.3151","2.0238"
"26690","1647327600","60","0.0025","0.0175","0.0588"
"26690","1647331200","60","0.0025","0.0182","0.0525"
"26690","1647334800","60","0.0025","0.0187","0.0525"
"26690","1647338400","60","0.0012","0.0178","0.0600"
"26690","1647342000","60","0.0012","0.0191","0.0538"
"26690","1647345600","60","0.0038","0.0279","0.0600"
"26690","1647349200","60","0.0100","0.0265","0.0638"
"26690","1647352800","60","0.0075","0.0275","0.0725"
"26690","1647356400","60","0.0038","0.0232","0.0525"
"26690","1647360000","60","0.0050","0.0291","0.0675"
"26690","1647363600","60","0.0025","0.0234","0.0612"
"26690","1647367200","60","0.0050","0.0264","0.0612"
"26690","1647370800","60","0.0075","0.0277","0.0738"
"26690","1647374400","60","0.0050","0.0266","0.1062"
"26690","1647378000","60","0.0050","0.0195","0.0500"
"26690","1647381600","60","0.0012","0.0190","0.0512"
"26690","1647385200","60","0.0012","0.0143","0.0462"
"26690","1647388800","60","0.0025","0.0152","0.0675"
"26690","1647392400","60","0.0012","0.0176","0.0738"
"26690","1647396000","60","0.0012","0.0195","0.0662"
"26690","1647399600","60","0.0012","0.0154","0.0388"
"26690","1647403200","60","0.0012","0.0165","0.0412"
"26690","1647406800","60","0.0062","0.2109","1.4138"
"26690","1647410400","60","0.1375","0.3056","0.5612"
"26690","1647414000","60","0.1512","0.4214","1.0875"
"26690","1647417600","60","0.1625","0.3778","0.9675"
"26690","1647421200","60","0.0412","0.1970","0.5675"
"26690","1647424800","60","0.1162","0.3465","1.3188"
"26690","1647428400","60","0.1025","0.2365","0.4238"
"26690","1647432000","60","0.1138","0.2708","0.5550"
"26690","1647435600","60","0.0988","0.2124","0.4450"
"26690","1647439200","60","0.0050","0.1021","0.2575"
"26690","1647442800","60","0.0138","0.0505","0.1438"
"26690","1647446400","60","0.0125","0.0563","0.1288"
"26690","1647450000","60","0.0062","0.0418","0.1150"
"26690","1647453600","60","0.0162","0.0451","0.1112"
"26690","1647457200","60","0.0100","0.0354","0.0838"
"26690","1647460800","60","0.0088","0.0332","0.0912"
"26690","1647464400","60","0.0038","0.0315","0.0788"
"26690","1647468000","60","0.0050","0.0355","0.1200"
"26690","1647471600","60","0.0162","0.0459","0.1038"
"26690","1647475200","60","0.0188","0.0642","0.1775"
"26690","1647478800","60","0.0362","0.0915","0.3662"
"26690","1647482400","60","0.0125","0.0832","0.2188"
"26690","1647486000","60","0.0525","0.1275","0.2512"
"26690","1647489600","60","0.0050","0.2605","1.6487"
"26690","1647493200","60","0.0012","0.0182","0.0512"
"26690","1647496800","60","0.0025","0.0207","0.0962"
"26690","1647500400","60","0.0000","0.0171","0.0525"
"26690","1647504000","60","0.0012","0.0220","0.0700"
"26690","1647507600","60","0.0025","0.0175","0.0625"
"26690","1647511200","60","0.0012","0.0159","0.0662"
"26690","1647514800","60","0.0012","0.0226","0.0712"
"26690","1647518400","60","0.0062","0.0380","0.0800"
"26690","1647522000","60","0.0062","0.0286","0.0725"
"26690","1647525600","60","0.0012","0.0210","0.0588"
"26690","1647529200","60","0.0062","0.0214","0.0500"
"26690","1647532800","60","0.0100","0.0280","0.0788"
"26690","1647536400","60","0.0062","0.0276","0.1000"
"26690","1647540000","60","0.0025","0.0211","0.0512"
"26690","1647543600","60","0.0038","0.0223","0.0575"
"26690","1647547200","60","0.0038","0.0264","0.0825"
"26690","1647550800","60","0.0062","0.0258","0.0662"
"26690","1647554400","60","0.0050","0.0168","0.0500"
"26690","1647558000","60","0.0012","0.0168","0.0638"
"26690","1647561600","60","0.0025","0.0156","0.0450"
"26690","1647565200","60","0.0012","0.0154","0.0625"
"26690","1647568800","60","0.0025","0.0187","0.0625"
"26690","1647572400","60","0.0025","0.0226","0.0975"
"26690","1647576000","60","0.0025","0.0175","0.0425"
"26690","1647579600","60","0.0000","0.0163","0.0525"
"26690","1647583200","60","0.0025","0.0170","0.0412"
"26690","1647586800","60","0.0012","0.0200","0.0912"
"26690","1647590400","60","0.0100","0.0446","0.0900"
"26690","1647594000","60","0.0062","0.0436","0.0825"
"26690","1647597600","60","0.0025","0.0290","0.1038"
"26690","1647601200","60","0.0025","0.0213","0.0612"
"26690","1647604800","60","0.0050","0.0280","0.0600"
"26690","1647608400","60","0.0075","0.0278","0.0688"
"26690","1647612000","60","0.0062","0.0249","0.0600"
"26690","1647615600","60","0.0025","0.0236","0.0825"
"26690","1647619200","60","0.0075","0.0269","0.0775"
"26690","1647622800","60","0.0062","0.0289","0.0700"
"26690","1647626400","60","0.0062","0.0266","0.0800"
"26690","1647630000","60","0.0025","0.0224","0.0475"
"26690","1647633600","60","0.0038","0.0246","0.0625"
"26690","1647637200","60","0.0038","0.0205","0.0612"
"26690","1647640800","60","0.0012","0.0214","0.0500"
"26690","1647644400","60","0.0025","0.0169","0.0538"
"26690","1647648000","60","0.0025","0.0171","0.0438"
"26690","1647651600","60","0.0012","0.0170","0.0512"
"26690","1647655200","60","0.0025","0.0186","0.0550"
"26690","1647658800","60","0.0025","0.0192","0.0475"
"26690","1647662400","60","0.0012","0.0163","0.0462"
"26690","1647666000","60","0.0012","0.0168","0.0525"
"26690","1647669600","60","0.0038","0.0239","0.0838"
"26690","1647673200","60","0.0038","0.0158","0.0400"
"26690","1647676800","60","0.0025","0.0183","0.0725"
"26690","1647680400","60","0.0012","0.0176","0.0612"
"26690","1647684000","60","0.0000","0.0177","0.0525"
"26690","1647687600","60","0.0038","0.0227","0.0725"
"26690","1647691200","60","0.0038","0.0256","0.0750"
"26690","1647694800","60","0.0050","0.0248","0.1212"
"26690","1647698400","60","0.0075","0.0253","0.0912"
"26690","1647702000","60","0.0025","0.0261","0.0850"
"26690","1647705600","60","0.0038","0.0266","0.0775"
"26690","1647709200","60","0.0050","0.0261","0.0600"
"26690","1647712800","60","0.0062","0.0256","0.0562"
"26690","1647716400","60","0.0025","0.0240","0.0875"
"26690","1647720000","60","0.0038","0.0252","0.0612"
"26690","1647723600","60","0.0000","0.0186","0.0550"
"26690","1647727200","60","0.0038","0.0186","0.0625"
"26690","1647730800","60","0.0012","0.0173","0.0550"
"26690","1647734400","60","0.0012","0.0184","0.0600"
"26690","1647738000","60","0.0038","0.0170","0.0512"
"26690","1647741600","60","0.0012","0.0142","0.0662"
"26690","1647745200","60","0.0025","0.0193","0.0450"
"26690","1647748800","60","0.0012","0.0169","0.0425"
"26690","1647752400","60","0.0038","0.0188","0.0625"
"26690","1647756000","60","0.0012","0.0186","0.0550"
"26690","1647759600","60","0.0012","0.0190","0.1013"
"26690","1647763200","60","0.0012","0.0135","0.0388"
"26690","1647766800","60","0.0038","0.0184","0.0588"
"26690","1647770400","60","0.0000","0.0162","0.0375"
"26690","1647774000","60","0.0025","0.0210","0.0638"
"26690","1647777600","60","0.0062","0.0283","0.0650"
"26690","1647781200","60","0.0038","0.0216","0.0450"
"26690","1647784800","60","0.0038","0.0245","0.0650"
"26690","1647788400","60","0.0050","0.0209","0.0538"
"26690","1647792000","60","0.0075","0.0290","0.0725"
"26690","1647795600","60","0.0062","0.0277","0.0675"
"26690","1647799200","60","0.0050","0.0260","0.0800"
"26690","1647802800","60","0.0038","0.0236","0.0662"
"26690","1647806400","60","0.0025","0.0212","0.0562"
"26690","1647810000","60","0.0025","0.0196","0.0538"
"26690","1647813600","60","0.0025","0.0141","0.0362"
"26690","1647817200","60","0.0050","0.0195","0.0538"
"26690","1647820800","60","0.0038","0.0168","0.0450"
"26690","1647824400","60","0.0025","0.0252","0.1100"
"26690","1647828000","60","0.0012","0.0185","0.0500"
"26690","1647831600","60","0.0025","0.0182","0.0538"
"26690","1647835200","60","0.0012","0.0175","0.0562"
"26690","1647838800","60","0.0012","0.0184","0.0500"
"26690","1647842400","60","0.0025","0.0214","0.0525"
"26690","1647846000","60","0.0012","0.0173","0.0550"
"26690","1647849600","60","0.0025","0.0246","0.1025"
"26690","1647853200","60","0.0012","0.0215","0.0825"
"26690","1647856800","60","0.0025","0.0208","0.0525"
"26690","1647860400","60","0.0038","0.0257","0.0750"
"26690","1647864000","60","0.0050","0.4269","1.7088"
"26690","1647867600","60","0.0125","0.2618","1.5300"
"26690","1647871200","60","0.0175","0.1221","0.3137"
"26690","1647874800","60","0.0225","0.0609","0.1737"
"26690","1647878400","60","0.0050","0.0604","0.1650"
"26690","1647882000","60","0.0125","0.0483","0.1162"
"26690","1647885600","60","0.0075","0.0433","0.1312"
"26690","1647889200","60","0.0050","0.0373","0.0850"
"26690","1647892800","60","0.0062","0.0367","0.1338"
"26690","1647896400","60","0.0075","0.0277","0.0750"
"26690","1647900000","60","0.0025","0.0380","0.1000"
"26690","1647903600","60","0.0112","0.0476","0.1500"
"26690","1647907200","60","0.0012","0.1214","2.3238"
"26690","1647910800","60","0.0025","0.0202","0.0850"
"26690","1647914400","60","0.0025","0.0197","0.0588"
"26690","1647918000","60","0.0025","0.0215","0.0538"
"26690","1647921600","60","0.0025","0.0176","0.0425"
"26690","1647925200","60","0.0025","0.0213","0.0562"
"26690","1647928800","60","0.0025","0.0205","0.0600"
"26690","1647932400","60","0.0050","0.0210","0.0762"
"26690","1647936000","60","0.0025","0.0172","0.0412"
"26690","1647939600","60","0.0038","0.0207","0.0600"
"26690","1647943200","60","0.0025","0.0174","0.0500"
"26690","1647946800","60","0.0062","0.0709","1.1938"
"26690","1647950400","60","0.0188","0.2797","0.7750"
"26690","1647954000","60","0.0112","0.5079","1.4712"
