"itemid";"clock";"value";"ns"
"26690";"1671876530";"0.0900";"116343384"
"26690";"1671876590";"0.0388";"67745372"
"26690";"1671876650";"0.0488";"604951478"
"26690";"1671876710";"0.0888";"919776928"
"26690";"1671876770";"0.0525";"133475436"
"26690";"1671876830";"0.1525";"419504393"
"26690";"1671876890";"0.0912";"769745978"
"26690";"1671876950";"0.1188";"395207996"
"26690";"1671877010";"0.0912";"614689627"
"26690";"1671877070";"0.1225";"413752869"
"26690";"1671877130";"0.1075";"926172244"
"26690";"1671877190";"0.0438";"184875095"
"26690";"1671877250";"0.0300";"473455565"
"26690";"1671877310";"0.0612";"798205691"
"26690";"1671877370";"0.0362";"175261456"
"26690";"1671877430";"0.0788";"79756094"
"26690";"1671877490";"0.0612";"694982536"
"26690";"1671877550";"0.0438";"679107334"
"26690";"1671877610";"0.0788";"416919543"
"26690";"1671877670";"0.0612";"407318099"
"26690";"1671877730";"0.0538";"859799530"
"26690";"1671877790";"0.0400";"962304655"
"26690";"1671877850";"0.0362";"251680316"
"26690";"1671877910";"0.0238";"109900689"
"26690";"1671877970";"0.0288";"279727137"
"26690";"1671878030";"0.0725";"634668145"
"26690";"1671878090";"0.0600";"971571791"
"26690";"1671878150";"0.0288";"56066239"
"26690";"1671878210";"0.0562";"541745754"
"26690";"1671878270";"0.0362";"866310866"
"26690";"1671878330";"0.0138";"904225204"
"26690";"1671878390";"0.0500";"327488657"
"26690";"1671878450";"0.0350";"608023878"
"26690";"1671878510";"0.0788";"498478072"
"26690";"1671878570";"0.0550";"136315132"
"26690";"1671878630";"0.0475";"362467262"
"26690";"1671878690";"0.0788";"713834273"
"26690";"1671878750";"0.1038";"225944772"
"26690";"1671878810";"0.0962";"40121641"
"26690";"1671878870";"0.0450";"343506787"
"26690";"1671878930";"0.0562";"701763695"
"26690";"1671878990";"0.0675";"990212680"
"26690";"1671879050";"0.0425";"210959604"
"26690";"1671879110";"0.0700";"475821176"
"26690";"1671879170";"0.0550";"814593078"
"26690";"1671879230";"0.0475";"150882699"
"26690";"1671879290";"0.1512";"141632597"
"26690";"1671879350";"0.1400";"660166809"
"26690";"1671879410";"0.0725";"974053341"
"26690";"1671879470";"0.0262";"234929624"
"26690";"1671879535";"0.0450";"364319612"
"26690";"1671879590";"0.0975";"745584621"
"26690";"1671879650";"0.1025";"642627463"
"26690";"1671879710";"0.1325";"483931114"
"26690";"1671879770";"0.1100";"460613394"
"26690";"1671879830";"0.1675";"818514507"
"26690";"1671879890";"0.1988";"753045517"
"26690";"1671879950";"0.1550";"138337235"
"26690";"1671880010";"0.0575";"398411079"
"26690";"1671880070";"0.0275";"803037902"
"26690";"1671880130";"0.0250";"256317895"
"26690";"1671880190";"0.0162";"164709135"
"26690";"1671880255";"0.0475";"698527155"
"26690";"1671880310";"0.0588";"993391385"
"26690";"1671880370";"0.0338";"165439341"
"26690";"1671880430";"0.0125";"556641115"
"26690";"1671880490";"0.0350";"879555776"
"26690";"1671880550";"0.0362";"193913702"
"26690";"1671880610";"0.0600";"289143771"
"26690";"1671880670";"0.0638";"827147125"
"26690";"1671880730";"0.0275";"397415831"
"26690";"1671880790";"0.0200";"56073915"
"26690";"1671880850";"0.0075";"507399033"
"26690";"1671880910";"0.0600";"948923433"
"26690";"1671880970";"0.0325";"594108185"
"26690";"1671881030";"0.0250";"97758436"
"26690";"1671881090";"0.0288";"681229049"
"26690";"1671881150";"0.0262";"884813482"
"26690";"1671881210";"0.0588";"128812638"
"26690";"1671881270";"0.0312";"498967429"
"26690";"1671881330";"0.0862";"843499541"
"26690";"1671881390";"0.0362";"172696111"
"26690";"1671881450";"0.0700";"462261561"
"26690";"1671881510";"0.1538";"157895435"
"26690";"1671881570";"0.1188";"934861925"
"26690";"1671881630";"0.0738";"77421853"
"26690";"1671881690";"0.0462";"354187864"
"26690";"1671881750";"0.0312";"716715560"
"26690";"1671881810";"0.0950";"406877436"
"26690";"1671881870";"0.0412";"296803199"
"26690";"1671881930";"0.0312";"67419798"
"26690";"1671881990";"0.0662";"685698035"
"26690";"1671882050";"0.0600";"614670767"
"26690";"1671882110";"0.0425";"300937281"
"26690";"1671882170";"0.0200";"292553607"
"26690";"1671882230";"0.0662";"756765780"
"26690";"1671882290";"0.0738";"639112751"
"26690";"1671882350";"0.0550";"338982049"
"26690";"1671882410";"0.1038";"453531059"
"26690";"1671882470";"0.0538";"770276803"
"26690";"1671882530";"0.0638";"209385106"
"26690";"1671882590";"0.0575";"872470488"
"26690";"1671882650";"0.0213";"167444605"
"26690";"1671882710";"0.0688";"431882498"
"26690";"1671882770";"0.0988";"769290732"
"26690";"1671882830";"0.1725";"636891520"
"26690";"1671882890";"0.0950";"161322045"
"26690";"1671882950";"0.0700";"478661093"
"26690";"1671883010";"0.1838";"827087739"
"26690";"1671883070";"0.0788";"234379034"
"26690";"1671883130";"0.1250";"111371026"
"26690";"1671883190";"0.1225";"612032325"
"26690";"1671883250";"0.1000";"912291942"
"26690";"1671883310";"0.0525";"189041913"
"26690";"1671883370";"0.0788";"355485047"
"26690";"1671883430";"0.1212";"757312259"
"26690";"1671883490";"0.1150";"831866304"
"26690";"1671883550";"0.1612";"216456759"
"26690";"1671883610";"0.1600";"454732726"
"26690";"1671883670";"0.1650";"815682064"
"26690";"1671883730";"0.1838";"127572139"
"26690";"1671883790";"0.1525";"32559802"
"26690";"1671883850";"0.0825";"602442981"
"26690";"1671883910";"0.0300";"904749805"
"26690";"1671883970";"0.0362";"212995713"
"26690";"1671884030";"0.1000";"388019134"
"26690";"1671884090";"0.0362";"754209236"
"26690";"1671884150";"0.0300";"168408603"
"26690";"1671884210";"0.0112";"351290738"
"26690";"1671884270";"0.0162";"524272620"
"26690";"1671884330";"0.0188";"878715846"
"26690";"1671884390";"0.0112";"44017794"
"26690";"1671884450";"0.0250";"478105239"
"26690";"1671884510";"0.1038";"818799846"
"26690";"1671884570";"0.0962";"390030828"
"26690";"1671884630";"0.0712";"138977668"
"26690";"1671884690";"0.0562";"504867581"
"26690";"1671884750";"0.0575";"916541036"
"26690";"1671884810";"0.0213";"41447894"
"26690";"1671884870";"0.0075";"374392290"
"26690";"1671884930";"0.0075";"765613553"
"26690";"1671884990";"0.0762";"317828765"
"26690";"1671885050";"0.1075";"75927396"
"26690";"1671885110";"0.0400";"80892610"
"26690";"1671885170";"0.0438";"733382983"
"26690";"1671885231";"0.1225";"6845202"
"26690";"1671885290";"0.0575";"212765649"
"26690";"1671885350";"0.0488";"609655353"
"26690";"1671885410";"0.0275";"921943247"
"26690";"1671885470";"0.0738";"186582244"
"26690";"1671885530";"0.0375";"576330481"
"26690";"1671885590";"0.0138";"902820699"
"26690";"1671885650";"0.0175";"149495296"
"26690";"1671885710";"0.0150";"384637334"
"26690";"1671885770";"0.0600";"730622456"
"26690";"1671885830";"0.0388";"193917542"
"26690";"1671885890";"0.0312";"184232877"
"26690";"1671885950";"0.0625";"590513423"
"26690";"1671886010";"0.1062";"906284193"
"26690";"1671886070";"0.0812";"149813599"
"26690";"1671886130";"0.1262";"405121466"
"26690";"1671886190";"0.0462";"365135615"
"26690";"1671886250";"0.0938";"862030902"
"26690";"1671886310";"0.0888";"440153370"
"26690";"1671886370";"0.1125";"287473610"
"26690";"1671886430";"0.0412";"197007512"
"26690";"1671886490";"0.0888";"470066351"
"26690";"1671886550";"0.0588";"112445169"
"26690";"1671886610";"0.0213";"500822668"
"26690";"1671886670";"0.0175";"822241547"
"26690";"1671886730";"0.0062";"126204626"
"26690";"1671886790";"0.0938";"151927573"
"26690";"1671886850";"0.0338";"613911008"
"26690";"1671886910";"0.0162";"956682378"
"26690";"1671886970";"0.0300";"347641255"
"26690";"1671887030";"0.0488";"285492825"
"26690";"1671887090";"0.0688";"726474725"
"26690";"1671887150";"0.0250";"430185768"
"26690";"1671887210";"0.0650";"379692207"
"26690";"1671887270";"0.1262";"401883960"
"26690";"1671887335";"0.0925";"830533231"
"26690";"1671887390";"0.0862";"87156230"
"26690";"1671887450";"0.0412";"337236462"
"26690";"1671887510";"0.1138";"558485640"
"26690";"1671887570";"0.0462";"918115118"
"26690";"1671887630";"0.0175";"115935767"
"26690";"1671887690";"0.0462";"148851554"
"26690";"1671887750";"0.1775";"647567743"
"26690";"1671887810";"0.1350";"786086453"
"26690";"1671887875";"0.0800";"119711491"
"26690";"1671887930";"0.0512";"531694505"
"26690";"1671887990";"0.0488";"878766269"
"26690";"1671888050";"0.0175";"12440519"
"26690";"1671888110";"0.0538";"316501709"
"26690";"1671888170";"0.0462";"705704364"
"26690";"1671888230";"0.0175";"403799871"
"26690";"1671888290";"0.0312";"62121798"
"26690";"1671888350";"0.0638";"423490314"
"26690";"1671888410";"0.1150";"654090986"
"26690";"1671888470";"0.1475";"928571106"
"26690";"1671888530";"0.0588";"292251107"
"26690";"1671888590";"0.1362";"326097549"
"26690";"1671888650";"0.0875";"712530102"
"26690";"1671888710";"0.0775";"732300554"
"26690";"1671888770";"0.0538";"220649828"
"26690";"1671888830";"0.0538";"355205434"
"26690";"1671888890";"0.0312";"742024534"
"26690";"1671888950";"0.0175";"861518540"
"26690";"1671889010";"0.0538";"316630629"
"26690";"1671889070";"0.0338";"369909175"
"26690";"1671889130";"0.0362";"752573848"
"26690";"1671889190";"0.0725";"900429947"
"26690";"1671889250";"0.0588";"385264828"
"26690";"1671889310";"0.1038";"500320293"
"26690";"1671889370";"0.0650";"856923998"
"26690";"1671889430";"0.0388";"30122288"
"26690";"1671889490";"0.0238";"412600512"
"26690";"1671889550";"0.0162";"763981260"
"26690";"1671889610";"0.1488";"955007351"
"26690";"1671889670";"0.0625";"467530772"
"26690";"1671889730";"0.0300";"317186146"
"26690";"1671889790";"0.0112";"759421788"
"26690";"1671889850";"0.0125";"195422874"
"26690";"1671889910";"0.0812";"513695611"
"26690";"1671889970";"0.0588";"943385300"
"26690";"1671890030";"0.0275";"350334126"
"26690";"1671890090";"0.0512";"79243373"
"26690";"1671890150";"0.0238";"594076893"
"26690";"1671890210";"0.0338";"212697058"
"26690";"1671890270";"0.0725";"373939789"
"26690";"1671890330";"0.0262";"713249988"
"26690";"1671890390";"0.0288";"152731564"
"26690";"1671890450";"0.0188";"300144300"
"26690";"1671890510";"0.0213";"507003297"
"26690";"1671890570";"0.0975";"905215542"
"26690";"1671890630";"0.0975";"344453886"
"26690";"1671890690";"0.0750";"106774526"
"26690";"1671890750";"0.0825";"733357723"
"26690";"1671890810";"0.0438";"918972012"
"26690";"1671890870";"0.0850";"213810774"
"26690";"1671890930";"0.0362";"651748172"
"26690";"1671890990";"0.0662";"624950309"
"26690";"1671891050";"0.0375";"637156997"
"26690";"1671891110";"0.1288";"545185349"
"26690";"1671891170";"0.0662";"561044291"
"26690";"1671891230";"0.0538";"963500342"
"26690";"1671891290";"0.1262";"116797859"
"26690";"1671891350";"0.0600";"422420352"
"26690";"1671891410";"0.0225";"784971175"
"26690";"1671891470";"0.0338";"740787459"
"26690";"1671891530";"0.0938";"220518774"
"26690";"1671891590";"0.0575";"289250301"
"26690";"1671891650";"0.0362";"750793461"
"26690";"1671891710";"0.0138";"37860134"
"26690";"1671891770";"0.0200";"202264184"
"26690";"1671891830";"0.0150";"591836122"
"26690";"1671891890";"0.0050";"961118159"
"26690";"1671891950";"0.0150";"128840257"
"26690";"1671892010";"0.0512";"246145833"
"26690";"1671892070";"0.0250";"699784347"
"26690";"1671892135";"0.0875";"984581155"
"26690";"1671892190";"0.0575";"632825175"
"26690";"1671892250";"0.0612";"167185625"
"26690";"1671892310";"0.0375";"350992543"
"26690";"1671892370";"0.0512";"375798550"
"26690";"1671892430";"0.0538";"271626031"
"26690";"1671892490";"0.0712";"476474746"
"26690";"1671892550";"0.0262";"825838395"
"26690";"1671892610";"0.0100";"689508352"
"26690";"1671892670";"0.0213";"164517833"
"26690";"1671892730";"0.0700";"322261673"
"26690";"1671892790";"0.0312";"711224812"
"26690";"1671892850";"0.0938";"249505657"
"26690";"1671892910";"0.0675";"135465366"
"26690";"1671892970";"0.1512";"528750860"
"26690";"1671893030";"0.0900";"869097664"
"26690";"1671893090";"0.0325";"155348103"
"26690";"1671893150";"0.0225";"279458904"
"26690";"1671893210";"0.0075";"654321554"
"26690";"1671893270";"0.0125";"940983929"
"26690";"1671893330";"0.0938";"247784095"
"26690";"1671893390";"0.0350";"471238777"
"26690";"1671893450";"0.0400";"805150532"
"26690";"1671893510";"0.0700";"245439270"
"26690";"1671893570";"0.0388";"169358911"
"26690";"1671893630";"0.0250";"412606961"
"26690";"1671893690";"0.0088";"827534436"
"26690";"1671893750";"0.0100";"286664399"
"26690";"1671893810";"0.0688";"388114112"
"26690";"1671893870";"0.0425";"744465743"
"26690";"1671893930";"0.0350";"66912172"
"26690";"1671893990";"0.0112";"294541881"
"26690";"1671894050";"0.0400";"676130760"
"26690";"1671894110";"0.0362";"991098876"
"26690";"1671894170";"0.0325";"176997080"
"26690";"1671894230";"0.0700";"245058805"
"26690";"1671894290";"0.0475";"661276828"
"26690";"1671894350";"0.0875";"972613986"
"26690";"1671894410";"0.0400";"148820740"
"26690";"1671894470";"0.0438";"315834354"
"26690";"1671894530";"0.0250";"827124724"
"26690";"1671894590";"0.1000";"188606221"
"26690";"1671894650";"0.0575";"343724057"
"26690";"1671894710";"0.0788";"706441500"
"26690";"1671894770";"0.0425";"182241894"
"26690";"1671894830";"0.0500";"35176556"
"26690";"1671894890";"0.0638";"201658090"
"26690";"1671894950";"0.0213";"734248699"
"26690";"1671895010";"0.0138";"979023730"
"26690";"1671895070";"0.0762";"302202784"
"26690";"1671895130";"0.0338";"590805353"
"26690";"1671895190";"0.0175";"938295304"
"26690";"1671895250";"0.0225";"56265209"
"26690";"1671895310";"0.0075";"375402591"
"26690";"1671895370";"0.0612";"747151256"
"26690";"1671895430";"0.0350";"409955250"
"26690";"1671895490";"0.0875";"100753915"
"26690";"1671895550";"0.0288";"417462135"
"26690";"1671895615";"0.0325";"784642062"
"26690";"1671895670";"0.0200";"819593996"
"26690";"1671895730";"0.0075";"271609853"
"26690";"1671895790";"0.0838";"616533595"
"26690";"1671895850";"0.0688";"952519566"
"26690";"1671895910";"0.0850";"40735538"
"26690";"1671895970";"0.0688";"221994501"
"26690";"1671896030";"0.1075";"724034278"
"26690";"1671896090";"0.0850";"50259598"
"26690";"1671896150";"0.0538";"354967921"
"26690";"1671896210";"0.0200";"364501465"
"26690";"1671896270";"0.0600";"813148480"
"26690";"1671896330";"0.0338";"35517909"
"26690";"1671896390";"0.0450";"562733252"
"26690";"1671896450";"0.0738";"448047442"
"26690";"1671896510";"0.0612";"838209158"
"26690";"1671896570";"0.1175";"338518643"
"26690";"1671896630";"0.1225";"328259085"
"26690";"1671896690";"0.0962";"667114049"
"26690";"1671896750";"0.0475";"965076049"
"26690";"1671896810";"0.0288";"415465437"
"26690";"1671896870";"0.1125";"319076354"
"26690";"1671896930";"0.0375";"803441091"
"26690";"1671896990";"0.0300";"74803515"
"26690";"1671897050";"0.0375";"296049277"
"26690";"1671897110";"0.0475";"658307505"
"26690";"1671897170";"0.0512";"962035316"
"26690";"1671897230";"0.0200";"302285301"
"26690";"1671897290";"0.0238";"172055653"
"26690";"1671897350";"0.0462";"656517336"
"26690";"1671897410";"0.0425";"945504604"
"26690";"1671897470";"0.0638";"502788587"
"26690";"1671897530";"0.0525";"162415479"
"26690";"1671897590";"0.0400";"711106848"
"26690";"1671897650";"0.0475";"153567685"
"26690";"1671897710";"0.0338";"36451905"
"26690";"1671897770";"0.0362";"571093271"
"26690";"1671897830";"0.0500";"484950035"
"26690";"1671897890";"0.0675";"171547627"
"26690";"1671897950";"0.0412";"353686326"
"26690";"1671898010";"0.0338";"674586735"
"26690";"1671898070";"0.0625";"984617396"
"26690";"1671898130";"0.0900";"100809998"
"26690";"1671898190";"0.0588";"360629859"
"26690";"1671898250";"0.1013";"730128444"
"26690";"1671898310";"0.0450";"272696709"
"26690";"1671898370";"0.0300";"332907483"
"26690";"1671898430";"0.0150";"268464228"
"26690";"1671898490";"0.0388";"690917145"
"26690";"1671898550";"0.1088";"968413370"
"26690";"1671898610";"0.0675";"178245216"
"26690";"1671898670";"0.1400";"452790191"
"26690";"1671898730";"0.1400";"801012934"
"26690";"1671898790";"0.1050";"470605666"
"26690";"1671898850";"0.0625";"56918586"
"26690";"1671898910";"0.0462";"510850133"
"26690";"1671898975";"0.0288";"824720778"
"26690";"1671899030";"0.0450";"63230895"
"26690";"1671899090";"0.0325";"420320612"
"26690";"1671899150";"0.0725";"763986550"
"26690";"1671899210";"0.0988";"29571371"
"26690";"1671899270";"0.0638";"20728965"
"26690";"1671899330";"0.0375";"503088421"
"26690";"1671899390";"0.0775";"880732928"
"26690";"1671899450";"0.0600";"89964676"
"26690";"1671899510";"0.0412";"359946638"
"26690";"1671899570";"0.0512";"717382306"
"26690";"1671899630";"0.0188";"591882805"
"26690";"1671899690";"0.0362";"328293003"
"26690";"1671899750";"0.0712";"395437705"
"26690";"1671899810";"0.0362";"736354501"
"26690";"1671899870";"0.0388";"584156584"
"26690";"1671899930";"0.0200";"63888237"
"26690";"1671899990";"0.0725";"462299868"
"26690";"1671900050";"0.0262";"791034098"
"26690";"1671900110";"0.0388";"236067149"
"26690";"1671900170";"0.0538";"209562518"
"26690";"1671900230";"0.0300";"653175102"
"26690";"1671900290";"0.0112";"965433252"
"26690";"1671900350";"0.0088";"301600184"
"26690";"1671900410";"0.0025";"376690423"
"26690";"1671900470";"0.0362";"713604411"
"26690";"1671900530";"0.0275";"893266841"
"26690";"1671900590";"0.0388";"288253002"
"26690";"1671900650";"0.0325";"575390904"
"26690";"1671900710";"0.0362";"903038844"
"26690";"1671900770";"0.0675";"397405298"
"26690";"1671900830";"0.0475";"379254707"
"26690";"1671900890";"0.0838";"768728553"
"26690";"1671900951";"0.0850";"5316377"
"26690";"1671901010";"0.0375";"66334873"
"26690";"1671901070";"0.0962";"550875180"
"26690";"1671901130";"0.0475";"877497135"
"26690";"1671901190";"0.0175";"23849521"
"26690";"1671901250";"0.1038";"114759991"
"26690";"1671901310";"0.0712";"619760282"
"26690";"1671901370";"0.0312";"964883722"
"26690";"1671901430";"0.0200";"254344441"
"26690";"1671901490";"0.0575";"253540109"
"26690";"1671901550";"0.0338";"678267460"
"26690";"1671901610";"0.0712";"983175420"
"26690";"1671901670";"0.0675";"300030769"
"26690";"1671901730";"0.0338";"387956458"
"26690";"1671901790";"0.0425";"819237705"
"26690";"1671901850";"0.1338";"78314070"
"26690";"1671901910";"0.0838";"167461350"
"26690";"1671901970";"0.0600";"639491191"
"26690";"1671902035";"0.0562";"976563403"
"26690";"1671902090";"0.1400";"451992834"
"26690";"1671902150";"0.1500";"76515000"
"26690";"1671902210";"0.0988";"475267052"
"26690";"1671902275";"0.0662";"803148641"
"26690";"1671902330";"0.0975";"53467456"
"26690";"1671902390";"0.0700";"112958507"
"26690";"1671902450";"0.0325";"673764746"
"26690";"1671902510";"0.0875";"966224868"
"26690";"1671902570";"0.0825";"43667333"
"26690";"1671902630";"0.0762";"180718130"
"26690";"1671902690";"0.1100";"660723686"
"26690";"1671902750";"0.0662";"945227313"
"26690";"1671902810";"0.0400";"293505841"
